Track Name,Artist,Album,Release Date,Popularity,Streams,Rank,Platform,Source,Updated At
Incomodo,Tito Double P,N/A,N/A,N/A,N/A,410,Billboard,Billboard,2025-03-24
Rumours,Fleetwood Mac,N/A,N/A,N/A,N/A,424,Billboard,Billboard,2025-03-24
Cold Beer & Country Music,Zach Top,N/A,N/A,N/A,N/A,438,Billboard,Billboard,2025-03-24
Beautifully Broken,Jelly Roll,N/A,N/A,N/A,N/A,452,Billboard,Billboard,2025-03-24
Ctrl,SZA,N/A,N/A,N/A,N/A,466,Billboard,Billboard,2025-03-24
I've Tried Everything But Therapy (Part I),Teddy Swims,N/A,N/A,N/A,N/A,480,Billboard,Billboard,2025-03-24
WHAM,Lil Baby,N/A,N/A,N/A,N/A,494,Billboard,Billboard,2025-03-24
Live From Fenway Park,Noah Kahan,N/A,N/A,N/A,N/A,508,Billboard,Billboard,2025-03-24
American Heartbreak,Zach Bryan,N/A,N/A,N/A,N/A,522,Billboard,Billboard,2025-03-24
Take Care,Drake,N/A,N/A,N/A,N/A,536,Billboard,Billboard,2025-03-24
The Highlights,The Weeknd,N/A,N/A,N/A,N/A,550,Billboard,Billboard,2025-03-24
Hozier,Hozier,N/A,N/A,N/A,N/A,564,Billboard,Billboard,2025-03-24
Blonde,Frank Ocean,N/A,N/A,N/A,N/A,578,Billboard,Billboard,2025-03-24
Diamonds,Elton John,N/A,N/A,N/A,N/A,592,Billboard,Billboard,2025-03-24
Un Verano Sin Ti,Bad Bunny,N/A,N/A,N/A,N/A,606,Billboard,Billboard,2025-03-24
Brat,Charli xcx,N/A,N/A,N/A,N/A,620,Billboard,Billboard,2025-03-24
This One's For You,Luke Combs,N/A,N/A,N/A,N/A,634,Billboard,Billboard,2025-03-24
Rosie,ROSE,N/A,N/A,N/A,N/A,648,Billboard,Billboard,2025-03-24
Zach Bryan,Zach Bryan,N/A,N/A,N/A,N/A,662,Billboard,Billboard,2025-03-24
Curtain Call: The Hits,Eminem,N/A,N/A,N/A,N/A,676,Billboard,Billboard,2025-03-24
Hamilton: An American Musical,Original Broadway Cast,N/A,N/A,N/A,N/A,690,Billboard,Billboard,2025-03-24
IGOR,"Tyler, The Creator",N/A,N/A,N/A,N/A,704,Billboard,Billboard,2025-03-24
Wicked: The Soundtrack,"Cynthia Erivo, Ariana Grande & Various Artists",N/A,N/A,N/A,N/A,718,Billboard,Billboard,2025-03-24
"Where I've Been, Isn't Where I'm Going",Shaboozey,N/A,N/A,N/A,N/A,732,Billboard,Billboard,2025-03-24
+-=÷x (Tour Collection),Ed Sheeran,N/A,N/A,N/A,N/A,746,Billboard,Billboard,2025-03-24
We Don't Trust You,Future & Metro Boomin,N/A,N/A,N/A,N/A,760,Billboard,Billboard,2025-03-24
The Great American Bar Scene,Zach Bryan,N/A,N/A,N/A,N/A,774,Billboard,Billboard,2025-03-24
Lover,Taylor Swift,N/A,N/A,N/A,N/A,788,Billboard,Billboard,2025-03-24
Glorious,GloRilla,N/A,N/A,N/A,N/A,802,Billboard,Billboard,2025-03-24
The Best Of Nickelback: Volume 1,Nickelback,N/A,N/A,N/A,N/A,816,Billboard,Billboard,2025-03-24
Restless Mind,Sam Barber,N/A,N/A,N/A,N/A,830,Billboard,Billboard,2025-03-24
Sour,Olivia Rodrigo,N/A,N/A,N/A,N/A,844,Billboard,Billboard,2025-03-24
Alter Ego,LISA,N/A,N/A,N/A,N/A,858,Billboard,Billboard,2025-03-24
Guts,Olivia Rodrigo,N/A,N/A,N/A,N/A,872,Billboard,Billboard,2025-03-24
Channel Orange,Frank Ocean,N/A,N/A,N/A,N/A,886,Billboard,Billboard,2025-03-24
Midnights,Taylor Swift,N/A,N/A,N/A,N/A,900,Billboard,Billboard,2025-03-24
Folklore,Taylor Swift,N/A,N/A,N/A,N/A,914,Billboard,Billboard,2025-03-24
Chronicle: The 20 Greatest Hits,Creedence Clearwater Revival,N/A,N/A,N/A,N/A,928,Billboard,Billboard,2025-03-24
Greatest Hits,Queen,N/A,N/A,N/A,N/A,942,Billboard,Billboard,2025-03-24
I've Tried Everything But Therapy (Part 2),Teddy Swims,N/A,N/A,N/A,N/A,956,Billboard,Billboard,2025-03-24
Don't Mind If I Do,Riley Green,N/A,N/A,N/A,N/A,970,Billboard,Billboard,2025-03-24
1989 (Taylor's Version),Taylor Swift,N/A,N/A,N/A,N/A,984,Billboard,Billboard,2025-03-24
Patterns,Kelsea Ballerini,N/A,N/A,N/A,N/A,998,Billboard,Billboard,2025-03-24
Last Lap,Rod Wave,N/A,N/A,N/A,N/A,1012,Billboard,Billboard,2025-03-24
The Fame,Lady Gaga,N/A,N/A,N/A,N/A,1026,Billboard,Billboard,2025-03-24
Exodo,Peso Pluma,N/A,N/A,N/A,N/A,1040,Billboard,Billboard,2025-03-24
Eternal Sunshine,Ariana Grande,N/A,N/A,N/A,N/A,1054,Billboard,Billboard,2025-03-24
Meteora,Linkin Park,N/A,N/A,N/A,N/A,1068,Billboard,Billboard,2025-03-24
Religiously. The Album.,Bailey Zimmerman,N/A,N/A,N/A,N/A,1082,Billboard,Billboard,2025-03-24
Submarine,The Marias,N/A,N/A,N/A,N/A,1096,Billboard,Billboard,2025-03-24
Cosa Nuestra,Rauw Alejandro,N/A,N/A,N/A,N/A,1110,Billboard,Billboard,2025-03-24
Views,Drake,N/A,N/A,N/A,N/A,1124,Billboard,Billboard,2025-03-24
If I Know Me,Morgan Wallen,N/A,N/A,N/A,N/A,1138,Billboard,Billboard,2025-03-24
Genesis,Peso Pluma,N/A,N/A,N/A,N/A,1152,Billboard,Billboard,2025-03-24
The Party Never Ends,Juice WRLD,N/A,N/A,N/A,N/A,1166,Billboard,Billboard,2025-03-24
Greatest Hits,Creed,N/A,N/A,N/A,N/A,1180,Billboard,Billboard,2025-03-24
Utopia,Travis Scott,N/A,N/A,N/A,N/A,1194,Billboard,Billboard,2025-03-24
My Turn,Lil Baby,N/A,N/A,N/A,N/A,1208,Billboard,Billboard,2025-03-24
Nevermind,Nirvana,N/A,N/A,N/A,N/A,1222,Billboard,Billboard,2025-03-24
"Some Days I'm Good, Some Days I'm Not",Fridayy,N/A,N/A,N/A,N/A,1236,Billboard,Billboard,2025-03-24
For All The Dogs,Drake,N/A,N/A,N/A,N/A,1250,Billboard,Billboard,2025-03-24
Starboy,The Weeknd,N/A,N/A,N/A,N/A,1264,Billboard,Billboard,2025-03-24
Traveller,Chris Stapleton,N/A,N/A,N/A,N/A,1278,Billboard,Billboard,2025-03-24
Journey's Greatest Hits,Journey,N/A,N/A,N/A,N/A,1292,Billboard,Billboard,2025-03-24
Legend: The Best Of Bob Marley And The Wailers,Bob Marley And The Wailers,N/A,N/A,N/A,N/A,1306,Billboard,Billboard,2025-03-24
Goodbye & Good Riddance,Juice WRLD,N/A,N/A,N/A,N/A,1320,Billboard,Billboard,2025-03-24
I Never Liked You,Future,N/A,N/A,N/A,N/A,1334,Billboard,Billboard,2025-03-24
AM,Arctic Monkeys,N/A,N/A,N/A,N/A,1348,Billboard,Billboard,2025-03-24
Doo-Wops & Hooligans,Bruno Mars,N/A,N/A,N/A,N/A,1362,Billboard,Billboard,2025-03-24
Fetty Wap,Fetty Wap,N/A,N/A,N/A,N/A,1376,Billboard,Billboard,2025-03-24
Leather,Cody Johnson,N/A,N/A,N/A,N/A,1390,Billboard,Billboard,2025-03-24
2014 Forest Hills Drive,J. Cole,N/A,N/A,N/A,N/A,1404,Billboard,Billboard,2025-03-24
Certified Lover Boy,Drake,N/A,N/A,N/A,N/A,1418,Billboard,Billboard,2025-03-24
Greatest Hits,Pitbull,N/A,N/A,N/A,N/A,1432,Billboard,Billboard,2025-03-24
Flower Boy,"Tyler, The Creator",N/A,N/A,N/A,N/A,1446,Billboard,Billboard,2025-03-24
The High Road,Kane Brown,N/A,N/A,N/A,N/A,1460,Billboard,Billboard,2025-03-24
Greatest Hits,2Pac,N/A,N/A,N/A,N/A,1474,Billboard,Billboard,2025-03-24
The Essential Michael Jackson,Michael Jackson,N/A,N/A,N/A,N/A,1488,Billboard,Billboard,2025-03-24
T R A P S O U L,Bryson Tiller,N/A,N/A,N/A,N/A,1502,Billboard,Billboard,2025-03-24
Gettin' Old,Luke Combs,N/A,N/A,N/A,N/A,1516,Billboard,Billboard,2025-03-24
Graduation,Kanye West,N/A,N/A,N/A,N/A,1530,Billboard,Billboard,2025-03-24
"When We All Fall Asleep, Where Do We Go?",Billie Eilish,N/A,N/A,N/A,N/A,1544,Billboard,Billboard,2025-03-24
Born To Die,Lana Del Rey,N/A,N/A,N/A,N/A,1558,Billboard,Billboard,2025-03-24
reputation,Taylor Swift,N/A,N/A,N/A,N/A,1572,Billboard,Billboard,2025-03-24
After Hours,The Weeknd,N/A,N/A,N/A,N/A,1586,Billboard,Billboard,2025-03-24
I Am Music,Lil Wayne,N/A,N/A,N/A,N/A,1600,Billboard,Billboard,2025-03-24
50 Number Ones,George Strait,N/A,N/A,N/A,N/A,1614,Billboard,Billboard,2025-03-24
Unreal Unearth,Hozier,N/A,N/A,N/A,N/A,1628,Billboard,Billboard,2025-03-24
Teenage Dream,Katy Perry,N/A,N/A,N/A,N/A,1642,Billboard,Billboard,2025-03-24
Greatest Hits,Tom Petty And The Heartbreakers,N/A,N/A,N/A,N/A,1656,Billboard,Billboard,2025-03-24
ASTROWORLD,Travis Scott,N/A,N/A,N/A,N/A,1670,Billboard,Billboard,2025-03-24
Starting Over,Chris Stapleton,N/A,N/A,N/A,N/A,1684,Billboard,Billboard,2025-03-24
Thriller,Michael Jackson,N/A,N/A,N/A,N/A,1698,Billboard,Billboard,2025-03-24
Happier Than Ever,Billie Eilish,N/A,N/A,N/A,N/A,1712,Billboard,Billboard,2025-03-24
Am I Okay?,Megan Moroney,N/A,N/A,N/A,N/A,1726,Billboard,Billboard,2025-03-24
35 Biggest Hits,Toby Keith,N/A,N/A,N/A,N/A,1740,Billboard,Billboard,2025-03-24
Hungover,Ella Langley,N/A,N/A,N/A,N/A,1754,Billboard,Billboard,2025-03-24
Twisters: The Album,Soundtrack,N/A,N/A,N/A,N/A,1768,Billboard,Billboard,2025-03-24
One Of Wun,Gunna,N/A,N/A,N/A,N/A,1782,Billboard,Billboard,2025-03-24
"You'll Be Alright, Kid (Chapter 1)",Alex Warren,N/A,N/A,N/A,N/A,1796,Billboard,Billboard,2025-03-24
Gold: Greatest Hits,ABBA,N/A,N/A,N/A,N/A,1810,Billboard,Billboard,2025-03-24
Hardstone Psycho,Don Toliver,N/A,N/A,N/A,N/A,1824,Billboard,Billboard,2025-03-24
Greatest Hits,Guns N' Roses,N/A,N/A,N/A,N/A,1838,Billboard,Billboard,2025-03-24
Heroes & Villains,Metro Boomin,N/A,N/A,N/A,N/A,1852,Billboard,Billboard,2025-03-24
Muse,Jimin,N/A,N/A,N/A,N/A,1866,Billboard,Billboard,2025-03-24
Scorpion,Drake,N/A,N/A,N/A,N/A,1880,Billboard,Billboard,2025-03-24
All Time Greatest Hits,Lynyrd Skynyrd,N/A,N/A,N/A,N/A,1894,Billboard,Billboard,2025-03-24
20 Number Ones,Thomas Rhett,N/A,N/A,N/A,N/A,1908,Billboard,Billboard,2025-03-24
Think Later,Tate McRae,N/A,N/A,N/A,N/A,1922,Billboard,Billboard,2025-03-24
Long.Live.A$AP,A$AP Rocky,N/A,N/A,N/A,N/A,1936,Billboard,Billboard,2025-03-24
ANTI,Rihanna,N/A,N/A,N/A,N/A,1950,Billboard,Billboard,2025-03-24
Good Girl Gone Bad,Rihanna,N/A,N/A,N/A,N/A,1964,Billboard,Billboard,2025-03-24
To Pimp A Butterfly,Kendrick Lamar,N/A,N/A,N/A,N/A,1978,Billboard,Billboard,2025-03-24
$ad Boyz 4 Life II,Junior H,N/A,N/A,N/A,N/A,1992,Billboard,Billboard,2025-03-24
The Very Best Of Daryl Hall  John Oates,Daryl Hall  John Oates,N/A,N/A,N/A,N/A,2006,Billboard,Billboard,2025-03-24
This Wasn't Meant For You Anyway,Lola Young,N/A,N/A,N/A,N/A,2020,Billboard,Billboard,2025-03-24
Emails I Can't Send,Sabrina Carpenter,N/A,N/A,N/A,N/A,2034,Billboard,Billboard,2025-03-24
The Select,Ty Myers,N/A,N/A,N/A,N/A,2048,Billboard,Billboard,2025-03-24
"Black Panther: The Album, Music From And Inspired By",Soundtrack,N/A,N/A,N/A,N/A,2062,Billboard,Billboard,2025-03-24
Papercuts,Linkin Park,N/A,N/A,N/A,N/A,2076,Billboard,Billboard,2025-03-24
Higher,Chris Stapleton,N/A,N/A,N/A,N/A,2090,Billboard,Billboard,2025-03-24
The Sickness,Disturbed,N/A,N/A,N/A,N/A,2104,Billboard,Billboard,2025-03-24
Pa Las Baby's y Belikeada,Fuerza Regida,N/A,N/A,N/A,N/A,2118,Billboard,Billboard,2025-03-24
Dlow Curry,BossMan Dlow,N/A,N/A,N/A,N/A,2132,Billboard,Billboard,2025-03-24
Greatest Hits,The Notorious B.I.G.,N/A,N/A,N/A,N/A,2146,Billboard,Billboard,2025-03-24
Over It,Summer Walker,N/A,N/A,N/A,N/A,2160,Billboard,Billboard,2025-03-24
Moana,Soundtrack,N/A,N/A,N/A,N/A,2174,Billboard,Billboard,2025-03-24
Heaven On My Mind,tobyMac,N/A,N/A,N/A,N/A,2188,Billboard,Billboard,2025-03-24
Red (Taylor's Version),Taylor Swift,N/A,N/A,N/A,N/A,2202,Billboard,Billboard,2025-03-24
Greatest Hits,Bob Seger & The Silver Bullet Band,N/A,N/A,N/A,N/A,2216,Billboard,Billboard,2025-03-24
What You See Is What You Get,Luke Combs,N/A,N/A,N/A,N/A,2230,Billboard,Billboard,2025-03-24
Tha Carter III,Lil Wayne,N/A,N/A,N/A,N/A,2244,Billboard,Billboard,2025-03-24
DS2,Future,N/A,N/A,N/A,N/A,2258,Billboard,Billboard,2025-03-24
11:11,Chris Brown,N/A,N/A,N/A,N/A,2272,Billboard,Billboard,2025-03-24
Greatest Hits,Aerosmith,N/A,N/A,N/A,N/A,2286,Billboard,Billboard,2025-03-24
Currents,Tame Impala,N/A,N/A,N/A,N/A,2300,Billboard,Billboard,2025-03-24
Child Of God,Forrest Frank,N/A,N/A,N/A,N/A,2314,Billboard,Billboard,2025-03-24
Amar,BigXthaPlug,N/A,N/A,N/A,N/A,2328,Billboard,Billboard,2025-03-24
Toxicity,System Of A Down,N/A,N/A,N/A,N/A,2342,Billboard,Billboard,2025-03-24
A Great Chaos,Ken Carson,N/A,N/A,N/A,N/A,2356,Billboard,Billboard,2025-03-24
Sublime,Sublime,N/A,N/A,N/A,N/A,2370,Billboard,Billboard,2025-03-24
Mija No Te Asustes,Clave Especial,N/A,N/A,N/A,N/A,2384,Billboard,Billboard,2025-03-24
Their Greatest Hits 1971-1975,Eagles,N/A,N/A,N/A,N/A,2398,Billboard,Billboard,2025-03-24
7220,Lil Durk,N/A,N/A,N/A,N/A,2412,Billboard,Billboard,2025-03-24
Metallica,Metallica,N/A,N/A,N/A,N/A,2426,Billboard,Billboard,2025-03-24
Mr. Morale & The Big Steppers,Kendrick Lamar,N/A,N/A,N/A,N/A,2440,Billboard,Billboard,2025-03-24
Cigarettes After Sex,Cigarettes After Sex,N/A,N/A,N/A,N/A,2454,Billboard,Billboard,2025-03-24
Call Me If You Get Lost,"Tyler, The Creator",N/A,N/A,N/A,N/A,2468,Billboard,Billboard,2025-03-24
Nostalgia,Rod Wave,N/A,N/A,N/A,N/A,2482,Billboard,Billboard,2025-03-24
I Will Always Love You: The Best Of Whitney Houston,Whitney Houston,N/A,N/A,N/A,N/A,2496,Billboard,Billboard,2025-03-24
Freudian,Daniel Caesar,N/A,N/A,N/A,N/A,2510,Billboard,Billboard,2025-03-24
Planet Her,Doja Cat,N/A,N/A,N/A,N/A,2524,Billboard,Billboard,2025-03-24
Confessions,Usher,N/A,N/A,N/A,N/A,2538,Billboard,Billboard,2025-03-24
Thank Me Later,Drake,N/A,N/A,N/A,N/A,2552,Billboard,Billboard,2025-03-24
PARTYNEXTDOOR 4 (P4),PARTYNEXTDOOR,N/A,N/A,N/A,N/A,2566,Billboard,Billboard,2025-03-24
Future Nostalgia,Dua Lipa,N/A,N/A,N/A,N/A,2580,Billboard,Billboard,2025-03-24
Hop,Stray Kids,N/A,N/A,N/A,N/A,2594,Billboard,Billboard,2025-03-24
Greatest Hits,Fleetwood Mac,N/A,N/A,N/A,N/A,2608,Billboard,Billboard,2025-03-24
SoulFly,Rod Wave,N/A,N/A,N/A,N/A,2622,Billboard,Billboard,2025-03-24
Get Rich Or Die Tryin',50 Cent,N/A,N/A,N/A,N/A,2636,Billboard,Billboard,2025-03-24
Greatest Hits,blink-182,N/A,N/A,N/A,N/A,2650,Billboard,Billboard,2025-03-24
More Life,Drake,N/A,N/A,N/A,N/A,2664,Billboard,Billboard,2025-03-24
The Greatest Hits,3 Doors Down,N/A,N/A,N/A,N/A,2678,Billboard,Billboard,2025-03-24
Ehhthang Ehhthang,GloRilla,N/A,N/A,N/A,N/A,2692,Billboard,Billboard,2025-03-24
Todavia Me Amas: Lo Mejor de Aventura,Aventura,N/A,N/A,N/A,N/A,2706,Billboard,Billboard,2025-03-24
Unorthodox Jukebox,Bruno Mars,N/A,N/A,N/A,N/A,2720,Billboard,Billboard,2025-03-24
House Of Balloons,The Weeknd,N/A,N/A,N/A,N/A,2734,Billboard,Billboard,2025-03-24
Cowboy Carter,Beyonce,N/A,N/A,N/A,N/A,2748,Billboard,Billboard,2025-03-24
Mixtape Pluto,Future,N/A,N/A,N/A,N/A,2762,Billboard,Billboard,2025-03-24
Legends Never Die,Juice WRLD,N/A,N/A,N/A,N/A,2776,Billboard,Billboard,2025-03-24
Death Race For Love,Juice WRLD,N/A,N/A,N/A,N/A,2790,Billboard,Billboard,2025-03-24
Luther,Kendrick Lamar & SZA,N/A,N/A,N/A,N/A,4,Billboard,Billboard,2025-03-24
Die With A Smile,Lady Gaga & Bruno Mars,N/A,N/A,N/A,N/A,18,Billboard,Billboard,2025-03-24
Nokia,Drake,N/A,N/A,N/A,N/A,32,Billboard,Billboard,2025-03-24
Not Like Us,Kendrick Lamar,N/A,N/A,N/A,N/A,46,Billboard,Billboard,2025-03-24
Anxiety,Doechii,N/A,N/A,N/A,N/A,60,Billboard,Billboard,2025-03-24
TV Off,Kendrick Lamar Featuring Lefty Gunplay,N/A,N/A,N/A,N/A,74,Billboard,Billboard,2025-03-24
Pink Pony Club,Chappell Roan,N/A,N/A,N/A,N/A,88,Billboard,Billboard,2025-03-24
Lose Control,Teddy Swims,N/A,N/A,N/A,N/A,102,Billboard,Billboard,2025-03-24
I'm The Problem,Morgan Wallen,N/A,N/A,N/A,N/A,116,Billboard,Billboard,2025-03-24
APT.,ROSE & Bruno Mars,N/A,N/A,N/A,N/A,130,Billboard,Billboard,2025-03-24
A Bar Song (Tipsy),Shaboozey,N/A,N/A,N/A,N/A,144,Billboard,Billboard,2025-03-24
Beautiful Things,Benson Boone,N/A,N/A,N/A,N/A,158,Billboard,Billboard,2025-03-24
Squabble Up,Kendrick Lamar,N/A,N/A,N/A,N/A,172,Billboard,Billboard,2025-03-24
Abracadabra,Lady Gaga,N/A,N/A,N/A,N/A,186,Billboard,Billboard,2025-03-24
Birds Of A Feather,Billie Eilish,N/A,N/A,N/A,N/A,200,Billboard,Billboard,2025-03-24
I Had Some Help,Post Malone Featuring Morgan Wallen,N/A,N/A,N/A,N/A,214,Billboard,Billboard,2025-03-24
Love Somebody,Morgan Wallen,N/A,N/A,N/A,N/A,228,Billboard,Billboard,2025-03-24
Sports car,Tate McRae,N/A,N/A,N/A,N/A,242,Billboard,Billboard,2025-03-24
30 For 30,SZA With Kendrick Lamar,N/A,N/A,N/A,N/A,256,Billboard,Billboard,2025-03-24
That's So True,Gracie Abrams,N/A,N/A,N/A,N/A,270,Billboard,Billboard,2025-03-24
Revolving Door,Tate McRae,N/A,N/A,N/A,N/A,284,Billboard,Billboard,2025-03-24
All The Stars,Kendrick Lamar & SZA,N/A,N/A,N/A,N/A,298,Billboard,Billboard,2025-03-24
Who,Jimin,N/A,N/A,N/A,N/A,312,Billboard,Billboard,2025-03-24
Denial Is A River,Doechii,N/A,N/A,N/A,N/A,326,Billboard,Billboard,2025-03-24
Timeless,The Weeknd & Playboi Carti,N/A,N/A,N/A,N/A,340,Billboard,Billboard,2025-03-24
Die Trying,"PARTYNEXTDOOR, Drake & Yebba",N/A,N/A,N/A,N/A,354,Billboard,Billboard,2025-03-24
"Good Luck, Babe!",Chappell Roan,N/A,N/A,N/A,N/A,368,Billboard,Billboard,2025-03-24
Espresso,Sabrina Carpenter,N/A,N/A,N/A,N/A,382,Billboard,Billboard,2025-03-24
DTMF,Bad Bunny,N/A,N/A,N/A,N/A,396,Billboard,Billboard,2025-03-24
Indigo,Sam Barber Featuring Avery Anna,N/A,N/A,N/A,N/A,410,Billboard,Billboard,2025-03-24
Ordinary,Alex Warren,N/A,N/A,N/A,N/A,424,Billboard,Billboard,2025-03-24
Messy,Lola Young,N/A,N/A,N/A,N/A,438,Billboard,Billboard,2025-03-24
Garden Of Eden,Lady Gaga,N/A,N/A,N/A,N/A,452,Billboard,Billboard,2025-03-24
No One Noticed,The Marias,N/A,N/A,N/A,N/A,466,Billboard,Billboard,2025-03-24
Wildflower,Billie Eilish,N/A,N/A,N/A,N/A,480,Billboard,Billboard,2025-03-24
Smile,Morgan Wallen,N/A,N/A,N/A,N/A,494,Billboard,Billboard,2025-03-24
Sailor Song,Gigi Perez,N/A,N/A,N/A,N/A,508,Billboard,Billboard,2025-03-24
Baile Inolvidable,Bad Bunny,N/A,N/A,N/A,N/A,522,Billboard,Billboard,2025-03-24
Taste,Sabrina Carpenter,N/A,N/A,N/A,N/A,536,Billboard,Billboard,2025-03-24
Peekaboo,Kendrick Lamar Featuring AzChike,N/A,N/A,N/A,N/A,550,Billboard,Billboard,2025-03-24
Worst Way,Riley Green,N/A,N/A,N/A,N/A,564,Billboard,Billboard,2025-03-24
Good News,Shaboozey,N/A,N/A,N/A,N/A,578,Billboard,Billboard,2025-03-24
A N X I E T Y,Sleepy Hallow Featuring Doechii,N/A,N/A,N/A,N/A,592,Billboard,Billboard,2025-03-24
I Never Lie,Zach Top,N/A,N/A,N/A,N/A,606,Billboard,Billboard,2025-03-24
Vanish Into You,Lady Gaga,N/A,N/A,N/A,N/A,620,Billboard,Billboard,2025-03-24
Like That,"Future, Metro Boomin & Kendrick Lamar",N/A,N/A,N/A,N/A,634,Billboard,Billboard,2025-03-24
Sticky,"Tyler, The Creator Featuring GloRilla, Sexyy Red & Lil Wayne",N/A,N/A,N/A,N/A,648,Billboard,Billboard,2025-03-24
Too Sweet,Hozier,N/A,N/A,N/A,N/A,662,Billboard,Billboard,2025-03-24
Snooze,SZA,N/A,N/A,N/A,N/A,676,Billboard,Billboard,2025-03-24
Please Please Please,Sabrina Carpenter,N/A,N/A,N/A,N/A,690,Billboard,Billboard,2025-03-24
Sweet Dreams,j-hope Featuring Miguel,N/A,N/A,N/A,N/A,4,Billboard,Billboard,2025-03-24
Pink Pony Club,Chappell Roan,N/A,N/A,N/A,N/A,18,Billboard,Billboard,2025-03-24
If You Hadn’t Been There,Dolly Parton,N/A,N/A,N/A,N/A,32,Billboard,Billboard,2025-03-24
Anxiety,Doechii,N/A,N/A,N/A,N/A,46,Billboard,Billboard,2025-03-24
Not Like Us,Kendrick Lamar,N/A,N/A,N/A,N/A,60,Billboard,Billboard,2025-03-24
A Bar Song (Tipsy),Shaboozey,N/A,N/A,N/A,N/A,74,Billboard,Billboard,2025-03-24
Nokia,Drake,N/A,N/A,N/A,N/A,88,Billboard,Billboard,2025-03-24
APT.,ROSE & Bruno Mars,N/A,N/A,N/A,N/A,102,Billboard,Billboard,2025-03-24
The Truth,Megan Woods,N/A,N/A,N/A,N/A,116,Billboard,Billboard,2025-03-24
Beautiful Things,Benson Boone,N/A,N/A,N/A,N/A,130,Billboard,Billboard,2025-03-24
Ordinary,Alex Warren,N/A,N/A,N/A,N/A,144,Billboard,Billboard,2025-03-24
How Bad Do U Want Me,Lady Gaga,N/A,N/A,N/A,N/A,158,Billboard,Billboard,2025-03-24
Hard Fought Hallelujah,Brandon Lake,N/A,N/A,N/A,N/A,172,Billboard,Billboard,2025-03-24
Who,Jimin,N/A,N/A,N/A,N/A,186,Billboard,Billboard,2025-03-24
I'm The Problem,Morgan Wallen,N/A,N/A,N/A,N/A,200,Billboard,Billboard,2025-03-24
Messy,Lola Young,N/A,N/A,N/A,N/A,214,Billboard,Billboard,2025-03-24
Luther,Kendrick Lamar & SZA,N/A,N/A,N/A,N/A,228,Billboard,Billboard,2025-03-24
Lose Control,Teddy Swims,N/A,N/A,N/A,N/A,242,Billboard,Billboard,2025-03-24
Bad Dreams,Teddy Swims,N/A,N/A,N/A,N/A,256,Billboard,Billboard,2025-03-24
Love Somebody,Morgan Wallen,N/A,N/A,N/A,N/A,270,Billboard,Billboard,2025-03-24
True Colors,Dugger Band,N/A,N/A,N/A,N/A,284,Billboard,Billboard,2025-03-24
Birds Of A Feather,Billie Eilish,N/A,N/A,N/A,N/A,298,Billboard,Billboard,2025-03-24
A N X I E T Y,Sleepy Hallow Featuring Doechii,N/A,N/A,N/A,N/A,312,Billboard,Billboard,2025-03-24
Labour,Paris Paloma,N/A,N/A,N/A,N/A,326,Billboard,Billboard,2025-03-24
TV Off,Kendrick Lamar Featuring Lefty Gunplay,N/A,N/A,N/A,N/A,340,Billboard,Billboard,2025-03-24
