Track Name,Artist,Album,Release Date,Popularity,Streams,Rank,Platform,Source,Updated At
How Bad Do U Want Me,Lady Gaga,Unknown,N/A,0,0,158.0,BILLBOARD,BILLBOARD,2025-03-24
Hard Fought Hallelujah,Brandon Lake,Unknown,N/A,0,0,172.0,BILLBOARD,BILLBOARD,2025-03-24
Who,Jimin,Unknown,N/A,0,0,186.0,BILLBOARD,BILLBOARD,2025-03-24
I'M The Problem,Morgan Wallen,Unknown,N/A,0,0,200.0,BILLBOARD,BILLBOARD,2025-03-24
Messy,Lola Young,Unknown,N/A,0,0,214.0,BILLBOARD,BILLBOARD,2025-03-24
Luther,Kendrick Lamar & Sza,Unknown,N/A,0,0,228.0,BILLBOARD,BILLBOARD,2025-03-24
Lose Control,Teddy Swims,Unknown,N/A,0,0,242.0,BILLBOARD,BILLBOARD,2025-03-24
Bad Dreams,Teddy Swims,Unknown,N/A,0,0,256.0,BILLBOARD,BILLBOARD,2025-03-24
Love Somebody,Morgan Wallen,Unknown,N/A,0,0,270.0,BILLBOARD,BILLBOARD,2025-03-24
True Colors,Dugger Band,Unknown,N/A,0,0,284.0,BILLBOARD,BILLBOARD,2025-03-24
Birds Of A Feather,Billie Eilish,Unknown,N/A,0,0,298.0,BILLBOARD,BILLBOARD,2025-03-24
A N X I E T Y,Sleepy Hallow Featuring Doechii,Unknown,N/A,0,0,312.0,BILLBOARD,BILLBOARD,2025-03-24
Labour,Paris Paloma,Unknown,N/A,0,0,326.0,BILLBOARD,BILLBOARD,2025-03-24
Tv Off,Kendrick Lamar Featuring Lefty Gunplay,Unknown,N/A,0,0,340.0,BILLBOARD,BILLBOARD,2025-03-24
